Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0100001,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/PW_0001970,ketoprofen pharmacokinetics pathway,,"The pathway of processing - absorption, distribution, metabolism or elimination - of ketoprofen. The drug is used in the treatment of inflammation and pain. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001969,,"The pathway of processing - absorption, distribution, metabolism or elimination - of ketoprofen. The drug is used in the treatment of inflammation and pain. Genetic variations can result in changes in the availability of the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001969,,,,VPetri,2015-09-24T15:27:32Z,,,PW:0001970,,,ketoprofen pharmacokinetics pathway,,PW:0001970,
http://purl.obolibrary.org/obo/PW_0000975,chemokine (C-X-C motif) ligand 5 signaling pathway,Cxcl5 signaling pathway|Ena-78 signaling pathway,Chemokine (C-X-C) ligand 5 signaling engages receptor 2 to exert potent chemotactic functions in neutrophil activation.,false,,,http://purl.obolibrary.org/obo/PW_0000971,,Chemokine (C-X-C) ligand 5 signaling engages receptor 2 to exert potent chemotactic functions in neutrophil activation.,,Cxcl5 signaling pathway,,pathway,Ena-78 signaling pathway,,http://purl.obolibrary.org/obo/PW_0000971,,,,VPetri,2012-05-22T03:37:57Z,,,PW:0000975,,,chemokine (C-X-C motif) ligand 5 signaling pathway,,PW:0000975,
http://purl.obolibrary.org/obo/PW_0001726,trandolapril pharmacokinetics pathway,SMP:00599,"The pathway of processing - absorption, distribution, metabolism or elimination - of trandolapril, an ACE inhibitor. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001230|http://purl.obolibrary.org/obo/PW_0001725,,"The pathway of processing - absorption, distribution, metabolism or elimination - of trandolapril, an ACE inhibitor. Genetic variations can result in changes in the availability of the drug.",,,,pathway,SMP:00599,,http://purl.obolibrary.org/obo/PW_0001230|http://purl.obolibrary.org/obo/PW_0001725,,,,VPetri,2015-06-05T13:23:39Z,,,PW:0001726,,,trandolapril pharmacokinetics pathway,,PW:0001726,
http://purl.obolibrary.org/obo/PW_0002638,cofactor transport pathway,,The molecular aspects of transport and intracellular trafficking of cofactors and prosthetic groups.,false,,,http://purl.obolibrary.org/obo/PW_0000103,,The molecular aspects of transport and intracellular trafficking of cofactors and prosthetic groups.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000103,,,,vpetri,2016-10-20T10:43:26Z,,,PW:0002638,,,cofactor transport pathway,,PW:0002638,
http://purl.obolibrary.org/obo/PW_0000363,leptin system pathway,leptin-mediated signaling pathway|Signaling by Leptin,"Leptin acts on two populations of hypothalamic neurons that express orexigenic (feeding inducing) and anorexigenic genes, respectively. Leptin reduces the expression of genes from the former and enhances the expression of genes from the latter neurons. The leptin mediated response acts primarily via Jak-dependent activation of STAT.",false,,,http://purl.obolibrary.org/obo/PW_0000357|http://purl.obolibrary.org/obo/PW_0000467,,"Leptin acts on two populations of hypothalamic neurons that express orexigenic (feeding inducing) and anorexigenic genes, respectively. Leptin reduces the expression of genes from the former and enhances the expression of genes from the latter neurons. The leptin mediated response acts primarily via Jak-dependent activation of STAT.",GO:0033210|Reactome:R-HSA-2586552,,,pathway,leptin-mediated signaling pathway|Signaling by Leptin,http://purl.obolibrary.org/obo/PW_0000357,http://purl.obolibrary.org/obo/PW_0000357|http://purl.obolibrary.org/obo/PW_0000467,,,,,,,,PW:0000363,,,leptin system pathway,,PW:0000363,
http://purl.obolibrary.org/obo/PW_0002453,oxymorphone drug pathway,,"The pharmacokinetics and pharmacodynamics pathway of oxymorphone, a semi-synthetic opioid analgesic. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002443,,"The pharmacokinetics and pharmacodynamics pathway of oxymorphone, a semi-synthetic opioid analgesic. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002443,,,,VPetri,2016-01-26T10:08:10Z,,,PW:0002453,,,oxymorphone drug pathway,,PW:0002453,
http://purl.obolibrary.org/obo/PW_0001458,nystatin pharmacodynamics pathway,,The pathway of nystatin-target interactions and of the biochemical or physiological responses to drug. Nystatin interacts with both the fungal ergosterol and the host cholesterol but its afinity for ergosterol is higher. The interaction with cholesterol impacts on the uptake and activity of the anti-angiogenic endostatin.,false,,,http://purl.obolibrary.org/obo/PW_0001456,,The pathway of nystatin-target interactions and of the biochemical or physiological responses to drug. Nystatin interacts with both the fungal ergosterol and the host cholesterol but its afinity for ergosterol is higher. The interaction with cholesterol impacts on the uptake and activity of the anti-angiogenic endostatin.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001456,,,,VPetri,2013-09-05T17:29:50Z,,,PW:0001458,,,nystatin pharmacodynamics pathway,,PW:0001458,
http://purl.obolibrary.org/obo/PW_0002225,arbekacin pharmacokinetics pathway,,"The pathway of processing - absorption, distribution, metabolism or elimination - of arbekacin. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002224,,"The pathway of processing - absorption, distribution, metabolism or elimination - of arbekacin. Genetic variations can result in changes in the availability of the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002224,,,,VPetri,2015-11-12T10:07:48Z,,,PW:0002225,,,arbekacin pharmacokinetics pathway,,PW:0002225,
http://purl.obolibrary.org/obo/Reactome_R-HSA-73621,Reactome_R-HSA-73621,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0000864,,,,,,,,,,true,Reactome:R-HSA-73621,
http://purl.obolibrary.org/obo/PW_0002040,etodolac drug pathway,,"The pharmacokinetics and pharmacodynamics pathway of etodolac, a non-steroidal anti-inflammatory drug used in the treatment of mild to moderate pain. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001170,,"The pharmacokinetics and pharmacodynamics pathway of etodolac, a non-steroidal anti-inflammatory drug used in the treatment of mild to moderate pain. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001170,,,,VPetri,2015-10-08T15:37:06Z,,,PW:0002040,,,etodolac drug pathway,,PW:0002040,
http://purl.obolibrary.org/obo/PW_0000119,nitrobenzene degradation pathway,,Those enzymatic reactions involved in the degradation of nitrobenzene - an organic compound that occurs either as yellow crystals or yellow liquid used in the manufacture of aniline. It is a poisonous derivative of benzene.,false,,,http://purl.obolibrary.org/obo/PW_0000107,,Those enzymatic reactions involved in the degradation of nitrobenzene - an organic compound that occurs either as yellow crystals or yellow liquid used in the manufacture of aniline. It is a poisonous derivative of benzene.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000107,,,,,,,,PW:0000119,,,nitrobenzene degradation pathway,,PW:0000119,
http://purl.obolibrary.org/obo/PW_0000471,atrial natriuretic peptide signaling pathway,ANP signaling pathway,Atrial natriuretic peptide hormone pathway plays important roles in the regulation of body fluid volume and blood pressure.,false,,,http://purl.obolibrary.org/obo/PW_0000470,,Atrial natriuretic peptide hormone pathway plays important roles in the regulation of body fluid volume and blood pressure.,,,,pathway,ANP signaling pathway,,http://purl.obolibrary.org/obo/PW_0000470,,,,,,,,PW:0000471,,,atrial natriuretic peptide signaling pathway,,PW:0000471,
http://purl.obolibrary.org/obo/PW_0001045,Staphylococcus aureus infection pathway,KEGG:05150,"Staphylococcus aureus, a Gram-positive bacteria of which there are many species, usually colonizes the skin and mucous membranes of humans and other organisms and are mostly harmless. However, they can also cause a range of infections of which some can be extremely severe.",false,,,http://purl.obolibrary.org/obo/PW_0001028,,"Staphylococcus aureus, a Gram-positive bacteria of which there are many species, usually colonizes the skin and mucous membranes of humans and other organisms and are mostly harmless. However, they can also cause a range of infections of which some can be extremely severe.",,,,pathway,KEGG:05150,,http://purl.obolibrary.org/obo/PW_0001028,,,,VPetri,2012-07-11T04:18:10Z,,,PW:0001045,,,Staphylococcus aureus infection pathway,,PW:0001045,
http://purl.obolibrary.org/obo/PW_0000731,warfarin pharmacodynamics pathway,SMP:00268,The pathway of warfarin-target interaction and of the biochemical or physiological responses to drug. Warfarin is used as anticoagulant that antagonizes the vitamin K dependent clotting pathway. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0000722,,The pathway of warfarin-target interaction and of the biochemical or physiological responses to drug. Warfarin is used as anticoagulant that antagonizes the vitamin K dependent clotting pathway. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00268,,http://purl.obolibrary.org/obo/PW_0000722,,,,VPetri,2010-01-20T12:42:55Z,,,PW:0000731,,,warfarin pharmacodynamics pathway,,PW:0000731,
http://purl.obolibrary.org/obo/PW_0002561,cystathioninuria pathway,cystathione gamma-lyase deficiency syndrome pathway|gamma-cystathionase deficiency pathway|cystathionase deficiency pathway|SMP:00514,An autosomal recessive condition resulting from alterations in the transsulfuration pathway of homocysteine metabolism.,false,,,http://purl.obolibrary.org/obo/PW_0001840,,An autosomal recessive condition resulting from alterations in the transsulfuration pathway of homocysteine metabolism.,,cystathione gamma-lyase deficiency syndrome pathway|gamma-cystathionase deficiency pathway|cystathionase deficiency pathway,,pathway,SMP:00514,,http://purl.obolibrary.org/obo/PW_0001840,,,,VPetri,2016-03-07T10:24:56Z,,,PW:0002561,,,cystathioninuria pathway,,PW:0002561,
http://purl.obolibrary.org/obo/PW_0001474,xanthomatosis pathway,xanthelasmatosis pathway|xanthomatosis disease pathway,"Xanthomatosis results from deregulation of cholesterol metabolic pathways and is manifested by the formation of yellow,  cholesterol-rich deposits. It is a rare, inherited condition and can affect several tissues.",false,,,http://purl.obolibrary.org/obo/PW_0001473,,"Xanthomatosis results from deregulation of cholesterol metabolic pathways and is manifested by the formation of yellow,  cholesterol-rich deposits. It is a rare, inherited condition and can affect several tissues.",,xanthelasmatosis pathway|xanthomatosis disease pathway,,pathway,,,http://purl.obolibrary.org/obo/PW_0001473,,,,VPetri,2013-10-31T10:04:06Z,,,PW:0001474,,,xanthomatosis pathway,,PW:0001474,
http://purl.obolibrary.org/obo/PW_0002017,acute intermittent porphyria pathway,acute intermittent porphyria disease pathway|SMP:00344,A rather common autosomal dominant porphyria resulting from defects in hydroxymethybilane synthase in the heme biosynthetic pathway.,false,,,http://purl.obolibrary.org/obo/PW_0001980,,A rather common autosomal dominant porphyria resulting from defects in hydroxymethybilane synthase in the heme biosynthetic pathway.,,acute intermittent porphyria disease pathway,,pathway,SMP:00344,,http://purl.obolibrary.org/obo/PW_0001980,,,,VPetri,2015-10-02T13:27:53Z,,,PW:0002017,,,acute intermittent porphyria pathway,,PW:0002017,
http://purl.obolibrary.org/obo/PW_0000870,gefitinib pharmacokinetics pathway,,"The pathway of processing - absorption, distribution, metabolism or elimination - of gefitinib. Gefitinib is the first selective inhibitor of EGFR whose mutations within the tyrosine kinase domain have been associated with hyperactive epidermal growth factor signaling in non-small cell lung cancers. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0000869,,"The pathway of processing - absorption, distribution, metabolism or elimination - of gefitinib. Gefitinib is the first selective inhibitor of EGFR whose mutations within the tyrosine kinase domain have been associated with hyperactive epidermal growth factor signaling in non-small cell lung cancers. Genetic variations can result in changes in the availability of the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000869,,,,VPetri,2011-06-09T05:30:58Z,,,PW:0000870,,,gefitinib pharmacokinetics pathway,,PW:0000870,
http://purl.obolibrary.org/obo/PW_0001427,amikacin drug pathway,,"The pharmacokinetics and pharmacodynamics of amikacin, an aminoglycoside antibiotic that inhibits bacterial protein synthesis. It is used for the treatment of infections induced by Gram-negative bacteria. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0000996,,"The pharmacokinetics and pharmacodynamics of amikacin, an aminoglycoside antibiotic that inhibits bacterial protein synthesis. It is used for the treatment of infections induced by Gram-negative bacteria. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000996,,,,VPetri,2013-07-01T12:53:28Z,,,PW:0001427,,,amikacin drug pathway,,PW:0001427,
http://purl.obolibrary.org/obo/GO_0006457,GO_0006457,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0000269,,,,,,,,,,true,GO:0006457,
http://purl.obolibrary.org/obo/PW_0002353,trastuzumab pharmacodynamics pathway,SMP:00476,"The pathway of trastuzumab-target interaction and of the biochemical or physiological responses to drug. The drug interferes with the epidermal growth factor receptor 2, overexpressed in certain cancer types. Genetic variations can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002351,,"The pathway of trastuzumab-target interaction and of the biochemical or physiological responses to drug. The drug interferes with the epidermal growth factor receptor 2, overexpressed in certain cancer types. Genetic variations can cause differences in the response of the organism to the drug.",,,,pathway,SMP:00476,,http://purl.obolibrary.org/obo/PW_0002351,,,,VPetri,2015-12-15T09:23:32Z,,,PW:0002353,,,trastuzumab pharmacodynamics pathway,,PW:0002353,
http://purl.obolibrary.org/obo/PW_0000823,humoral immunity pathway,,Humoral immunity is mediated by antibodies secreted by the B cell lymphocytes. Antibodies recognize antigens of extracellular microbes and act to neutralize and eliminate them. Activation of B cells can occur in a T cell dependent or independent manner.,false,,,http://purl.obolibrary.org/obo/PW_0000235,,Humoral immunity is mediated by antibodies secreted by the B cell lymphocytes. Antibodies recognize antigens of extracellular microbes and act to neutralize and eliminate them. Activation of B cells can occur in a T cell dependent or independent manner.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000235,,,,VPetri,2010-11-01T01:49:11Z,,,PW:0000823,,,humoral immunity pathway,,PW:0000823,
http://purl.obolibrary.org/obo/PW_0000030,PW_0000030,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0000029,,,,,,,,,,true,PW:0000030,
http://purl.obolibrary.org/obo/PW_0001566,doxorubicin pharmacodynamics pathway,,The pathway of doxorubicin-target interaction and of the biochemical or physiological responses to drug. Doxorubicin is used as a chemotherapeutic agent for the treatment of many cancers. Its use is restricted by the serious cardiotoxic effects it exerts. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0001455,,The pathway of doxorubicin-target interaction and of the biochemical or physiological responses to drug. Doxorubicin is used as a chemotherapeutic agent for the treatment of many cancers. Its use is restricted by the serious cardiotoxic effects it exerts. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001455,,,,VPetri,2014-11-07T13:28:02Z,,,PW:0001566,,,doxorubicin pharmacodynamics pathway,,PW:0001566,
http://purl.obolibrary.org/obo/PW_0001826,spirapril pharmacokinetics pathway,SMP:00598,"The pathway of processing - absorption, distribution, metabolism or elimination - of spirapril, an ACE inhibitor. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001825|http://purl.obolibrary.org/obo/PW_0001230,,"The pathway of processing - absorption, distribution, metabolism or elimination - of spirapril, an ACE inhibitor. Genetic variations can result in changes in the availability of the drug.",,,,pathway,SMP:00598,,http://purl.obolibrary.org/obo/PW_0001825|http://purl.obolibrary.org/obo/PW_0001230,,,,VPetri,2015-08-20T10:50:08Z,,,PW:0001826,,,spirapril pharmacokinetics pathway,,PW:0001826,
http://purl.obolibrary.org/obo/PW_0002325,vitamin K antagonist drug pathway,,The pharmacokinetics and pharmacodynamics pathway of drugs that prevent the coagulation of blood acting as vitamin K inhibitors . Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002151,,The pharmacokinetics and pharmacodynamics pathway of drugs that prevent the coagulation of blood acting as vitamin K inhibitors . Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002151,,,,VPetri,2015-12-07T09:44:07Z,,,PW:0002325,,,vitamin K antagonist drug pathway,,PW:0002325,
http://purl.obolibrary.org/obo/PW_0001358,coenzyme A biosynthetic pathway,Coenzyme A biosynthesis,Those metabolic reactions involved in the synthesis of coenzyme A. The five step reaction pathway requires pantothenate (vitamin B5) and cysteine as precursors.,false,,,http://purl.obolibrary.org/obo/PW_0001357,,Those metabolic reactions involved in the synthesis of coenzyme A. The five step reaction pathway requires pantothenate (vitamin B5) and cysteine as precursors.,Reactome:R-HSA-196783,,,pathway,Coenzyme A biosynthesis,,http://purl.obolibrary.org/obo/PW_0001357,,,,VPetri,2013-06-06T10:18:42Z,,,PW:0001358,,,coenzyme A biosynthetic pathway,,PW:0001358,
http://purl.obolibrary.org/obo/PW_0000219,nicotinamide adenine dinucleotide biosynthetic pathway,NAD biosynthetic pathway,"Those metabolic reactions involved in the synthesis of nicotinamide adenine dinucleotide (NAD). NAD can be synthesized de novo downstream of kynurenine metabolism of tryptophan degradation, or from precursors such as nicotinamide, nicotinic acid or nicotinamide riboside, collectively known as vitamin B3 or niacin.",false,,,http://purl.obolibrary.org/obo/PW_0002580,,"Those metabolic reactions involved in the synthesis of nicotinamide adenine dinucleotide (NAD). NAD can be synthesized de novo downstream of kynurenine metabolism of tryptophan degradation, or from precursors such as nicotinamide, nicotinic acid or nicotinamide riboside, collectively known as vitamin B3 or niacin.",,NAD biosynthetic pathway,,pathway,,,http://purl.obolibrary.org/obo/PW_0002580,,,,,,,,PW:0000219,,,nicotinamide adenine dinucleotide biosynthetic pathway,,PW:0000219,
http://purl.obolibrary.org/obo/PW_0002065,disulfiram pharmacodynamics pathway,SMP:00429,The pathway of disulfiram-target interaction and of the biochemical or physiological responses to drug. The drug inhibits the enzyme acetaldehyde dehydrogenase and also appears to prevent the breakdown of dopamine. Disulfiram is used in the treatment of chronic alcoholism and also cocaine dependence. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002063,,The pathway of disulfiram-target interaction and of the biochemical or physiological responses to drug. The drug inhibits the enzyme acetaldehyde dehydrogenase and also appears to prevent the breakdown of dopamine. Disulfiram is used in the treatment of chronic alcoholism and also cocaine dependence. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00429,,http://purl.obolibrary.org/obo/PW_0002063,,,,VPetri,2015-10-13T14:17:28Z,,,PW:0002065,,,disulfiram pharmacodynamics pathway,,PW:0002065,
http://purl.obolibrary.org/obo/PW_0002538,lidocaine pharmacodynamics pathway,SMP:00328|SMP:00398,The pathway of lidocaine-target interaction and of the biochemical or physiological responses to drug. Lidocaine is an important class 1b antiarrhythmic drug also used as a local anesthetic. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002536,,The pathway of lidocaine-target interaction and of the biochemical or physiological responses to drug. Lidocaine is an important class 1b antiarrhythmic drug also used as a local anesthetic. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00328|SMP:00398,,http://purl.obolibrary.org/obo/PW_0002536,,,,VPetri,2016-02-24T10:26:58Z,,,PW:0002538,,,lidocaine pharmacodynamics pathway,,PW:0002538,
http://purl.obolibrary.org/obo/PW_0000194,O-linked glycan biosynthetic pathway,KEGG:00514|KEGG:00512,Those metabolic reactions involved in the synthesis of O-linked glycans. Sugars are serially added to a fully synthesized polypeptide chain. The initial step involves the transfer of N-acetylgalactosamine to the carboxy group of a serine or threonine. The location of the residue appears to be dictated by structure rather than amino acid signature.,false,,,http://purl.obolibrary.org/obo/PW_0000146,,Those metabolic reactions involved in the synthesis of O-linked glycans. Sugars are serially added to a fully synthesized polypeptide chain. The initial step involves the transfer of N-acetylgalactosamine to the carboxy group of a serine or threonine. The location of the residue appears to be dictated by structure rather than amino acid signature.,,,,pathway,KEGG:00514|KEGG:00512,,http://purl.obolibrary.org/obo/PW_0000146,,,,,,,,PW:0000194,,,O-linked glycan biosynthetic pathway,,PW:0000194,
http://purl.obolibrary.org/obo/PW_0001934,Nonketotic hyperglycinemia disease pathway,SMP:00485,,true,,,,,,,,,pathway,SMP:00485,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0001808,,VPetri,2015-09-18T09:26:59Z,,,PW:0001934,,,Nonketotic hyperglycinemia disease pathway,true,PW:0001934,
http://purl.obolibrary.org/obo/PW_0002125,captopril drug pathway,,The pharmacokinetics and pharmacodynamics of captopril - an angiotensin converting enzyme (ACE) inhibitor. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0001228,,The pharmacokinetics and pharmacodynamics of captopril - an angiotensin converting enzyme (ACE) inhibitor. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001228,,,,VPetri,2015-10-29T13:08:06Z,,,PW:0002125,,,captopril drug pathway,,PW:0002125,
http://purl.obolibrary.org/obo/Reactome_R-HSA-264876,Reactome_R-HSA-264876,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0001758,,,,,,,,,,true,Reactome:R-HSA-264876,
http://purl.obolibrary.org/obo/PW_0000571,neurotrophic factor signaling pathway,KEGG:04722,"Signaling pathways activated by members of the neurotrophic family of growth factors are involved in differentiation of progenitor cells, survival and differentiation of neural cells. They exert their effects by engaging specific tropomyosin-related kinase (Trk) receptors.",false,,,http://purl.obolibrary.org/obo/PW_0000059|http://purl.obolibrary.org/obo/PW_0000168,,"Signaling pathways activated by members of the neurotrophic family of growth factors are involved in differentiation of progenitor cells, survival and differentiation of neural cells. They exert their effects by engaging specific tropomyosin-related kinase (Trk) receptors.",,,,pathway,KEGG:04722,,http://purl.obolibrary.org/obo/PW_0000059|http://purl.obolibrary.org/obo/PW_0000168,,,,,,,,PW:0000571,,,neurotrophic factor signaling pathway,,PW:0000571,
http://purl.obolibrary.org/obo/PW_0001322,deoxynivalenol biosynthetic pathway,DON biosynthetic pathway|vomitoxin biosynthetic pathway,"Those metabolic reactions involved in the synthesis of deoxynivalenol, a type B trichothecene produced by members of Fusarium fungi.",false,,,http://purl.obolibrary.org/obo/PW_0001321,,"Those metabolic reactions involved in the synthesis of deoxynivalenol, a type B trichothecene produced by members of Fusarium fungi.",,DON biosynthetic pathway,,pathway,vomitoxin biosynthetic pathway,,http://purl.obolibrary.org/obo/PW_0001321,,,,VPetri,2013-05-22T11:36:22Z,,,PW:0001322,,,deoxynivalenol biosynthetic pathway,,PW:0001322,
http://purl.obolibrary.org/obo/PW_0001971,ketoprofen pharmacodynamics pathway,SMP:00085,The pathway of ketoprofen-target interaction and of the biochemical or physiological responses to drug. Ketoprofen is an inhibitor of cyclooxygenase enzymes used in the treatment of inflammation and pain. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0001969,,The pathway of ketoprofen-target interaction and of the biochemical or physiological responses to drug. Ketoprofen is an inhibitor of cyclooxygenase enzymes used in the treatment of inflammation and pain. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00085,,http://purl.obolibrary.org/obo/PW_0001969,,,,VPetri,2015-09-24T15:27:52Z,,,PW:0001971,,,ketoprofen pharmacodynamics pathway,,PW:0001971,
http://purl.obolibrary.org/obo/PW_0002118,citalopram pharmacodynamics pathway,SMP:00424,The pathway of citalopram-target interaction and of the biochemical or physiological responses to drug. The drug is used in the treatment of major depressive disorders and its effect results from selective inhibition of serotonin reuptake. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002116,,The pathway of citalopram-target interaction and of the biochemical or physiological responses to drug. The drug is used in the treatment of major depressive disorders and its effect results from selective inhibition of serotonin reuptake. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00424,,http://purl.obolibrary.org/obo/PW_0002116,,,,VPetri,2015-10-27T15:07:46Z,,,PW:0002118,,,citalopram pharmacodynamics pathway,,PW:0002118,
http://purl.obolibrary.org/obo/PW_0000328,fibroblast growth factor signaling pathway,Signaling by FGFR|FGF signaling pathway,"The family of fibroblast growth factors (FGF) comprises 22 ligands classified into seven phylogenetic subfamilies and three groups by mode of action: the intracellular intracrine and the extracellular paracrine or canonical and endocrine or hormone-like groups. The paracrine subfamilies signal via the fibroblast growth factor receptors (FGFR), receptor tyrosine kinases (RTK). The endocrine subfamily is FGFR-dependent but the affinity towards the receptors is low and it relies on the Klotho family of transmembrane proteins. The intracrine subfamily is FGFR-independent. Overall, the pathway plays important roles during embryonic and postnatal development, neuromodulation, mineral metabolism and homeostasis. Deregulation of the pathway has been associated with neoplastic and metabolic diseases.",false,,,http://purl.obolibrary.org/obo/PW_0000168,,"The family of fibroblast growth factors (FGF) comprises 22 ligands classified into seven phylogenetic subfamilies and three groups by mode of action: the intracellular intracrine and the extracellular paracrine or canonical and endocrine or hormone-like groups. The paracrine subfamilies signal via the fibroblast growth factor receptors (FGFR), receptor tyrosine kinases (RTK). The endocrine subfamily is FGFR-dependent but the affinity towards the receptors is low and it relies on the Klotho family of transmembrane proteins. The intracrine subfamily is FGFR-independent. Overall, the pathway plays important roles during embryonic and postnatal development, neuromodulation, mineral metabolism and homeostasis. Deregulation of the pathway has been associated with neoplastic and metabolic diseases.",PID:200220|Reactome:R-HSA-190236,,,pathway,Signaling by FGFR|FGF signaling pathway,,http://purl.obolibrary.org/obo/PW_0000168,,,,,,,,PW:0000328,,,fibroblast growth factor signaling pathway,,PW:0000328,
http://purl.obolibrary.org/obo/PW_0002110,cimetidine drug pathway,,The pharmacokinetics and pharmacodynamics pathway of cimetidine - a histamine H2 receptor antagonist used in the treatment of acid disorders. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0000921,,The pharmacokinetics and pharmacodynamics pathway of cimetidine - a histamine H2 receptor antagonist used in the treatment of acid disorders. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000921,,,,VPetri,2015-10-27T14:42:28Z,,,PW:0002110,,,cimetidine drug pathway,,PW:0002110,
